date;location;product;balance;value
2024-05-06;1314;51957;1;12.56
2024-05-06;1314;15590;1;40.85
2024-05-06;1314;48812;0;0
2024-05-06;1314;15589;4;123.96
2024-05-06;1314;21141;4;122.44
2024-05-06;1314;35416;4;59.76
2024-05-06;1314;48813;0;0
2024-05-06;1314;18064;74;298.22
2024-05-06;1314;9607;12;166.08
2024-05-06;1314;1439;2;36.8
2024-05-06;1314;36857;6;22.86
2024-05-06;1314;5345;6;51.24
2024-05-06;1314;58701;0;0
2024-05-06;1314;20635;8;236.72
2024-05-06;1314;13315;5;235.05
2024-05-06;1314;31330;3;203.43
2024-05-06;1314;44217;1;43.29
2024-05-03;1314;57912;2;26.16
2024-05-03;1314;57814;0;0
2024-05-03;1314;57816;2;126.64
2024-05-03;1314;15590;1;40.85
2024-05-03;1314;51957;1;12.56
2024-05-03;1314;48812;0;0
2024-05-03;1314;15589;6;185.94
2024-05-03;1314;21141;4;122.44
2024-05-03;1314;35416;4;59.76
2024-05-03;1314;48813;0;0
2024-05-03;1314;18064;112;451.36
2024-05-03;1314;9607;19;262.96
2024-05-03;1314;1439;4;73.6
2024-05-03;1314;36857;6;22.86
2024-05-03;1314;5345;9;76.86
2024-05-03;1314;44217;1;43.29
2024-05-03;1314;58701;1;56.56
2024-05-03;1314;20635;8;236.72
2024-05-03;1314;13315;5;235.05
2024-05-03;1314;31330;3;203.43
2024-05-07;1314;57912;2;26.16
2024-05-07;1314;57814;0;0
2024-05-07;1314;57816;2;126.64
2024-05-07;1314;51957;1;12.56
2024-05-07;1314;15590;1;40.85
2024-05-07;1314;48812;1;9.02
2024-05-07;1314;15589;5;154.95
2024-05-07;1314;21141;3;91.83
2024-05-07;1314;35416;4;59.76
2024-05-07;1314;48813;4;34.44
2024-05-07;1314;18064;102;412.08
2024-05-07;1314;9607;13;179.92
2024-05-07;1314;1439;4;73.96
2024-05-07;1314;36857;7;26.74
2024-05-07;1314;5345;6;51.24
2024-05-07;1314;58701;0;0
2024-05-07;1314;20635;12;353.52
2024-05-07;1314;13315;5;235.05
2024-05-07;1314;31330;3;203.43
2024-05-07;1314;44217;0;0
2024-05-14;841;57912;4;35.16
2024-05-14;841;57814;0;0
2024-05-14;841;57816;0;0
2024-05-14;841;35772;1;11.93
2024-05-14;841;42076;5;40.7
2024-05-14;841;48813;3;14.97
2024-05-14;841;55917;0;0
2024-05-14;841;15590;3;98.07
2024-05-14;841;35416;1;10.74
2024-05-14;841;62782;0;0
2024-05-14;841;51957;1;5.89
2024-05-14;841;15589;6;148.92
2024-05-14;841;21141;1;25.37
2024-05-14;841;48812;3;22.83
2024-05-14;841;1439;1;15.06
2024-05-14;841;36857;3;7.23
2024-05-14;841;18064;41;95.53
2024-05-14;841;9607;3;25.35
2024-05-14;841;5345;2;10.48
2024-05-14;841;31330;1;50.71
2024-05-14;841;58701;1;45.25
2024-05-14;841;20635;1;23.08
2024-01-17;841;57912;1;8.32
2024-01-17;841;57814;3;356.28
2024-01-17;841;48813;3;14.97
2024-01-17;841;62782;3;21.03
2024-01-17;841;42076;5;40.7
2024-01-17;841;48812;1;5.98
2024-01-17;841;55917;1;9.01
2024-01-17;841;51957;2;11.42
2024-01-17;841;15590;2;64.1
2024-01-17;841;35416;1;10.74
2024-01-17;841;15589;4;96.24
2024-01-17;841;21141;3;71.85
2024-01-17;841;35772;2;23.86
2024-01-17;841;1439;1;14.9
2024-01-17;841;18064;21;47.25
2024-01-17;841;9607;3;24.57
2024-01-17;841;5345;1;5.21
2024-01-17;841;36857;3;6.06
2024-01-17;841;31330;1;51.5
2024-01-17;841;58701;1;42.86
2024-01-17;841;20635;1;23.33
2023-09-25;841;1439;2;30.2
2023-09-25;841;18064;13;29.25
2023-09-25;841;9607;5;40
2023-09-25;841;36857;4;6.84
2023-09-25;841;20635;2;46.74
2023-09-25;841;58701;1;42.86
2023-09-25;841;31330;1;51.5
2023-09-25;841;15590;1;31.08
2023-09-25;841;62782;3;21.03
2023-09-25;841;48812;1;5.98
2023-09-25;841;42076;1;8.56
2023-09-25;841;35416;1;10.74
2023-09-25;841;55917;1;9.01
2023-09-25;841;15589;5;120.6
2023-09-25;841;21141;3;67.2
2023-09-25;841;48813;3;14.97
2023-09-25;841;51957;3;17.13
2023-09-25;841;35772;3;35.79
2024-10-25;841;57912;1;8.79
2024-10-25;841;57817;2;131.42
2024-10-25;841;57814;7;766.5
2024-10-25;841;57816;2;87.6
2024-10-25;841;15590;1;32.69
2024-10-25;841;35772;2;25.04
2024-10-25;841;42076;4;32.56
2024-10-25;841;51957;1;7.71
2024-10-25;841;62782;1;7.55
2024-10-25;841;55917;2;18.26
2024-10-25;841;35416;1;11.13
2024-10-25;841;48812;1;7.61
2024-10-25;841;21141;4;103.72
2024-10-25;841;15589;4;103.72
2024-10-25;841;48813;2;14.84
2024-10-25;841;76834;1;3.34
2024-10-25;841;36857;3;7.41
2024-10-25;841;18064;44;112.64
2024-10-25;841;9607;9;81.09
2024-10-25;841;5345;5;28.1
2024-10-25;841;1439;3;46.47
2024-10-25;841;58701;3;136.17
2024-10-25;841;31330;2;102.12
2024-10-25;841;20635;2;49.48
2024-10-05;841;57912;1;8.79
2024-10-05;841;57817;1;65.7
2024-10-05;841;57814;7;766.5
2024-10-05;841;57816;3;131.4
2024-10-05;841;15590;2;65.38
2024-10-05;841;51957;1;7.71
2024-10-05;841;62782;1;7.55
2024-10-05;841;35772;2;25.04
2024-10-05;841;42076;4;32.56
2024-10-05;841;55917;2;18.26
2024-10-05;841;35416;1;11.13
2024-10-05;841;48812;1;7.61
2024-10-05;841;21141;5;129.65
2024-10-05;841;15589;3;77.13
2024-10-05;841;48813;2;14.68
2024-10-05;841;76834;1;3.34
2024-10-05;841;36857;3;7.41
2024-10-05;841;1439;2;30.96
2024-10-05;841;18064;25;64
2024-10-05;841;9607;10;90.1
2024-10-05;841;5345;6;33.72
2024-10-05;841;58701;3;136.17
2024-10-05;841;31330;2;102.12
2024-10-05;841;20635;2;49.48
2024-01-10;1314;62364;1;32.58
2024-12-25;841;57912;1;8.79
2024-12-25;841;57817;2;131.42
2024-12-25;841;57814;3;328.5
2024-12-25;841;57816;2;87.6
2024-12-25;841;51957;1;7.71
2024-12-25;841;55917;2;18.26
2024-12-25;841;62782;1;7.84
2024-12-25;841;15590;1;32.69
2024-12-25;841;35772;2;25.28
2024-12-25;841;35416;0;0
2024-12-25;841;42076;3;24.42
2024-12-25;841;48812;1;7.49
2024-12-25;841;21141;5;129.65
2024-12-25;841;15589;4;104.08
2024-12-25;841;48813;2;14.92
2024-12-25;841;76834;1;3.34
2024-12-25;841;1439;4;61.96
2024-12-25;841;18064;42;107.94
2024-12-25;841;9607;8;71.76
2024-12-25;841;5345;5;28.1
2024-12-25;841;36857;3;7.8
2024-12-25;841;31330;2;102.12
2024-12-25;841;58701;2;90.78
2024-12-25;841;20635;2;47
2024-12-03;841;57912;1;8.79
2024-12-03;841;57817;2;131.42
2024-12-03;841;57814;8;876
2024-12-03;841;57816;2;87.6
2024-12-03;841;35772;2;25.28
2024-12-03;841;51957;1;7.71
2024-12-03;841;55917;2;18.26
2024-12-03;841;62782;1;7.84
2024-12-03;841;35416;1;11.13
2024-12-03;841;48812;1;7.49
2024-12-03;841;15590;1;32.69
2024-12-03;841;42076;3;24.42
2024-12-03;841;21141;4;103.72
2024-12-03;841;15589;4;104
2024-12-03;841;48813;1;7.42
2024-12-03;841;76834;1;3.34
2024-12-03;841;18064;72;185.04
2024-12-03;841;9607;10;89.7
2024-12-03;841;5345;6;33.72
2024-12-03;841;1439;4;61.96
2024-12-03;841;36857;2;5.2
2024-12-03;841;31330;2;102.12
2024-12-03;841;58701;2;90.78
2024-12-03;841;20635;2;47
2024-02-23;841;31330;1;50.71
2024-02-23;841;58701;0;0
2024-02-23;841;20635;0;0
2024-02-09;1314;62364;1;32.58
2024-05-20;1314;57912;2;26.16
2024-05-20;1314;57814;0;0
2024-05-20;1314;57816;2;126.64
2024-05-20;1314;51957;1;12.56
2024-05-20;1314;15590;1;40.85
2024-05-20;1314;15589;1;30.99
2024-05-20;1314;21141;5;158.4
2024-05-20;1314;35416;2;29.88
2024-05-20;1314;48813;0;0
2024-05-20;1314;48812;1;9.02
2024-05-20;1314;18064;50;202
2024-05-20;1314;9607;21;291.27
2024-05-20;1314;1439;6;111.18
2024-05-20;1314;36857;2;7.64
2024-05-20;1314;5345;4;34.4
2024-05-20;1314;58701;1;56.56
2024-05-20;1314;20635;8;235.52
2024-05-20;1314;13315;5;235.05
2024-05-20;1314;31330;3;203.43
2024-05-20;1314;44217;2;86.58
2024-05-13;841;57912;4;35.16
2024-05-13;841;57814;0;0
2024-05-13;841;57816;0;0
2024-05-13;841;35772;1;11.93
2024-05-13;841;42076;5;40.7
2024-05-13;841;48813;3;14.97
2024-05-13;841;51957;1;5.89
2024-05-13;841;55917;0;0
2024-05-13;841;15590;3;98.07
2024-05-13;841;35416;1;10.74
2024-05-13;841;62782;0;0
2024-05-13;841;15589;6;148.92
2024-05-13;841;21141;1;25.37
2024-05-13;841;48812;3;22.83
2024-05-13;841;1439;1;15.06
2024-05-13;841;36857;3;7.23
2024-05-13;841;18064;41;95.53
2024-05-13;841;9607;3;25.35
2024-05-13;841;5345;2;10.48
2024-05-13;841;31330;1;50.71
2024-05-13;841;58701;1;45.25
2024-05-13;841;20635;1;23.08
2024-11-08;841;57912;1;8.79
2024-11-08;841;57817;2;131.42
2024-11-08;841;57814;8;876
2024-11-08;841;57816;2;87.6
2024-11-08;841;15590;1;32.69
2024-11-08;841;35772;2;25.04
2024-11-08;841;42076;3;24.42
2024-11-08;841;51957;1;7.71
2024-11-08;841;62782;1;7.55
2024-11-08;841;48812;1;7.61
2024-11-08;841;55917;2;18.26
2024-11-08;841;35416;1;11.13
2024-11-08;841;21141;4;103.72
2024-11-08;841;15589;4;104
2024-11-08;841;48813;2;14.84
2024-11-08;841;76834;1;3.34
2024-11-08;841;36857;3;7.41
2024-11-08;841;18064;31;79.36
2024-11-08;841;9607;10;89.8
2024-11-08;841;5345;6;33.72
2024-11-08;841;1439;4;61.96
2024-11-08;841;58701;2;90.78
2024-11-08;841;31330;2;102.12
2024-11-08;841;20635;2;49.48
2024-11-08;1314;62364;1;34.49
2024-11-08;1314;57912;2;26.58
2024-11-08;1314;57814;2;301.66
2024-11-08;1314;57816;2;120.66
2024-11-08;1314;57817;2;182.68
2024-11-08;1314;51957;1;14.95
2024-11-08;1314;15589;9;285.66
2024-11-08;1314;21141;14;445.06
2024-11-08;1314;35772;3;50.85
2024-11-08;1314;35416;5;76.85
2024-11-08;1314;48812;4;35.92
2024-11-08;1314;48813;7;62.86
2024-11-08;1314;15590;2;83.96
2024-11-08;1314;76834;1;5.22
2024-11-08;1314;1439;7;132.93
2024-11-08;1314;18064;79;338.12
2024-11-08;1314;9607;7;100.52
2024-11-08;1314;36857;10;39.5
2024-11-08;1314;5345;10;89.9
2024-11-08;1314;58701;1;58.35
2024-11-08;1314;20635;7;210.28
2024-11-08;1314;31330;5;327.2
2024-11-08;1314;44217;3;129.09
2024-11-08;1314;13315;1;46.58
2024-02-06;1314;57912;2;26.16
2024-02-06;1314;57814;2;316.64
2024-02-06;1314;15590;2;80.9
2024-02-06;1314;48812;4;39.68
2024-02-06;1314;15589;8;235.84
2024-02-06;1314;21141;5;152.85
2024-02-06;1314;35416;3;44.67
2024-02-06;1314;48813;3;23.52
2024-02-06;1314;51957;3;37.68
2024-02-06;1314;18064;256;995.84
2024-02-06;1314;9607;20;270
2024-02-06;1314;1439;2;36.64
2024-02-06;1314;36857;6;22.5
2024-02-06;1314;5345;8;67.12
2024-02-06;1314;58701;1;53.37
2024-02-06;1314;31330;5;339.05
2024-02-06;1314;20635;3;92.67
2024-03-27;1314;58701;1;56.35
2024-03-27;1314;44217;2;83.56
2024-03-27;1314;31330;4;271.24
2024-03-27;1314;20635;4;123.52
2024-03-27;1314;13315;2;93.18
2024-03-12;1314;57912;2;26.16
2024-03-12;1314;57816;2;126.64
2024-03-12;1314;57814;2;316.64
2024-03-12;841;57912;1;8.79
2024-03-12;841;57816;3;142.5
2024-03-12;841;57814;2;237.52
2024-03-12;841;48813;3;14.97
2024-03-12;841;42076;5;40.7
2024-03-12;841;51957;2;11.78
2024-03-12;841;55917;1;9.01
2024-03-12;841;62782;1;7.01
2024-03-12;841;35772;3;35.79
2024-03-12;841;35416;1;10.74
2024-03-12;841;48812;1;8.4
2024-03-12;841;15589;4;96.12
2024-03-12;841;21141;3;74.31
2024-03-12;841;15590;1;32.05
2024-03-09;1314;15590;1;40.45
2024-03-09;1314;48812;4;39.68
2024-03-09;1314;51957;3;37.68
2024-03-09;1314;48813;2;15.68
2024-03-09;1314;15589;6;176.7
2024-03-09;1314;21141;4;121.8
2024-03-09;1314;35416;5;74.45
2024-03-09;1314;18064;126;490.14
2024-03-09;1314;9607;9;121.86
2024-03-09;1314;1439;3;54.72
2024-03-09;1314;36857;6;22.56
2024-03-09;1314;5345;9;76.05
2024-03-09;1314;58701;0;0
2024-03-09;1314;31330;4;271.24
2024-03-09;1314;44217;2;83.56
2024-03-09;1314;20635;7;216.23
2024-03-09;1314;13315;3;139.77
2024-03-11;841;1439;1;14.9
2024-03-11;841;18064;21;47.46
2024-03-11;841;9607;1;8.44
2024-03-11;841;5345;4;20.88
2024-03-11;841;36857;3;7.11
2024-03-11;841;31330;1;50.71
2024-03-11;841;58701;2;90.5
2024-03-11;841;20635;1;23.33
2024-03-11;1314;15590;1;40.45
2024-03-11;1314;48812;4;39.68
2024-03-11;1314;51957;3;37.68
2024-03-11;1314;48813;2;15.68
2024-03-11;1314;15589;6;176.7
2024-03-11;1314;21141;4;121.8
2024-03-11;1314;35416;5;74.45
2024-03-11;1314;18064;102;396.78
2024-03-11;1314;9607;9;121.86
2024-03-11;1314;1439;2;36.48
2024-03-11;1314;36857;5;18.8
2024-03-11;1314;5345;7;59.15
2024-03-11;1314;58701;0;0
2024-03-11;1314;31330;4;271.24
2024-03-11;1314;44217;2;83.56
2024-03-11;1314;20635;6;185.34
2024-03-11;1314;13315;3;139.77
2024-04-17;1314;18064;124;497.24
2024-04-17;1314;9607;14;193.48
2024-04-17;1314;1439;6;109.14
2024-04-17;1314;36857;7;26.67
2024-04-17;1314;5345;9;76.77
2024-04-17;1314;44217;0;0
2024-04-17;1314;58701;0;0
2024-04-17;1314;20635;4;123.68
2024-04-17;1314;13315;2;93.92
2024-04-17;1314;31330;3;203.43
2024-04-17;841;20635;1;23.33
2024-04-17;841;31330;1;50.71
2024-04-17;841;58701;2;90.5
2024-03-07;1314;57912;2;26.16
2024-03-07;1314;57816;2;126.64
2024-03-07;1314;57814;2;316.64
2024-03-07;1314;15590;1;40.45
2024-03-07;1314;48812;4;39.68
2024-03-07;1314;48813;2;15.68
2024-03-07;1314;15589;6;176.7
2024-03-07;1314;21141;3;91.44
2024-03-07;1314;35416;5;74.45
2024-03-07;1314;51957;3;37.68
2024-03-07;1314;18064;148;575.72
2024-03-07;1314;9607;11;148.83
2024-03-07;1314;1439;1;18.25
2024-03-07;1314;36857;5;18.8
2024-03-07;1314;5345;7;59.15
2024-03-07;1314;58701;0;0
2024-03-07;1314;31330;5;339.05
2024-03-07;1314;44217;2;83.56
2024-03-07;1314;20635;4;123.56
2024-03-07;1314;13315;3;139.77
2023-09-01;1314;62364;1;32.58
2024-01-16;841;57912;1;8.32
2024-01-16;841;57814;3;356.28
2024-01-16;841;48813;3;14.97
2024-01-16;841;62782;3;21.03
2024-01-16;841;42076;5;40.7
2024-01-16;841;48812;1;5.98
2024-01-16;841;55917;1;9.01
2024-01-16;841;51957;2;11.42
2024-01-16;841;15590;2;64.1
2024-01-16;841;35416;1;10.74
2024-01-16;841;15589;4;96.24
2024-01-16;841;21141;3;71.85
2024-01-16;841;35772;2;23.86
2024-01-16;841;1439;1;14.9
2024-01-16;841;18064;26;58.5
2024-01-16;841;9607;3;24.57
2024-01-16;841;5345;1;5.21
2024-01-16;841;36857;3;6.06
2024-01-16;841;31330;1;51.5
2024-01-16;841;58701;1;42.86
2024-01-16;841;20635;1;23.33
2023-09-05;841;15590;1;31.08
2023-09-05;841;48812;1;5.98
2023-09-05;841;42076;1;8.56
2023-09-05;841;55917;1;9
2023-09-05;841;62782;3;21.03
2023-09-05;841;35416;1;10.74
2023-09-05;841;15589;4;96.6
2023-09-05;841;21141;3;59.13
2023-09-05;841;48813;3;14.97
2023-09-05;841;51957;3;17.13
2023-09-05;841;35772;3;35.79
2023-08-22;1314;58701;2;103.34
2023-08-22;1314;44217;1;41.64
2023-08-22;1314;20635;13;391.17
2023-08-22;1314;31330;5;330.1
2023-08-22;1314;13315;2;87.7
2023-08-22;1314;48812;3;25.35
2023-08-22;1314;18064;203;787.64
2023-08-22;1314;9607;12;158.16
2023-08-22;1314;1439;5;92.45
2023-08-22;1314;36857;11;33.88
2023-08-22;1314;5345;9;74.61
2023-09-07;1314;57912;0;0
2023-09-07;1314;62782;1;13.61
2023-09-07;1314;51957;2;24.6
2023-09-07;1314;48813;2;11.98
2023-09-07;1314;15589;11;324.61
2023-09-07;1314;21141;3;75.96
2023-09-07;1314;35416;1;14.96
2023-09-07;1314;48812;2;17.54
2023-09-07;1314;15590;3;121.35
2023-09-07;1314;58701;1;51.67
2023-09-07;1314;20635;11;330.99
2023-09-07;1314;31330;4;264.08
2023-09-07;1314;13315;3;134.28
2023-09-07;1314;44217;2;83.54
2023-09-07;1314;18064;215;834.2
2023-09-07;1314;9607;11;144.98
2023-09-07;1314;1439;3;55.47
2023-09-07;1314;36857;11;34.21
2023-09-07;1314;5345;9;74.61
2024-11-28;1314;57912;2;26.58
2024-11-28;1314;62364;1;34.49
2024-11-28;1314;57814;2;301.66
2024-11-28;1314;57816;2;120.66
2024-11-28;1314;57817;2;182.68
2024-11-28;1314;51957;1;14.95
2024-11-28;1314;15589;9;286.38
2024-11-28;1314;21141;11;349.69
2024-11-28;1314;35772;4;67.36
2024-11-28;1314;48812;4;35.92
2024-11-28;1314;48813;6;53.88
2024-11-28;1314;15590;2;83.96
2024-11-28;1314;35416;6;92.22
2024-11-28;1314;76834;1;5.22
2024-11-28;1314;1439;7;132.93
2024-11-28;1314;18064;110;470.8
2024-11-28;1314;9607;9;129.15
2024-11-28;1314;36857;10;39.5
2024-11-28;1314;5345;9;80.91
2024-11-28;1314;58701;2;116.7
2024-11-28;1314;20635;9;267.39
2024-11-28;1314;31330;3;196.32
2024-11-28;1314;13315;3;139.65
2024-11-28;1314;44217;3;129.09
2024-10-10;1314;58701;2;116.7
2024-10-10;1314;20635;10;310.2
2024-10-10;1314;31330;2;135.42
2024-10-10;1314;44217;2;85.98
2024-10-10;1314;13315;1;46.69
2024-10-10;1314;62364;1;34.49
2024-10-10;1314;57912;2;26.58
2024-10-10;1314;57814;2;301.66
2024-10-10;1314;57816;2;120.66
2024-10-10;1314;57817;2;182.68
2024-10-10;1314;51957;1;14.66
2024-10-10;1314;21141;3;95.37
2024-10-10;1314;15589;11;348.59
2024-10-10;1314;35416;5;76.7
2024-10-10;1314;35772;4;67.92
2024-10-10;1314;48813;5;44.9
2024-10-10;1314;48812;3;26.94
2024-10-10;1314;15590;2;83.96
2024-10-10;1314;76834;1;5.22
2024-10-10;1314;1439;2;37.94
2024-10-10;1314;18064;22;94.16
2024-10-10;1314;9607;14;201.46
2024-10-10;1314;36857;12;47.16
2024-10-10;1314;5345;9;80.91
2023-09-27;841;15590;1;31.08
2023-09-27;841;62782;3;21.03
2023-09-27;841;48812;1;5.98
2023-09-27;841;42076;1;8.56
2023-09-27;841;35416;1;10.74
2023-09-27;841;55917;1;9.01
2023-09-27;841;15589;5;120.6
2023-09-27;841;21141;3;67.2
2023-09-27;841;48813;3;14.97
2023-09-27;841;51957;3;17.13
2023-09-27;841;35772;3;35.79
2023-09-27;841;1439;2;30.2
2023-09-27;841;18064;16;36
2023-09-27;841;9607;4;32
2023-09-27;841;36857;4;6.84
2023-09-27;841;20635;2;46.74
2023-09-27;841;58701;1;42.86
2023-09-27;841;31330;1;51.5
2024-12-27;841;57912;1;8.79
2024-12-27;841;57817;2;131.42
2024-12-27;841;57814;3;328.5
2024-12-27;841;57816;2;87.6
2024-12-27;841;51957;1;7.71
2024-12-27;841;55917;2;18.26
2024-12-27;841;62782;1;7.84
2024-12-27;841;15590;1;32.69
2024-12-27;841;35772;2;25.28
2024-12-27;841;35416;1;11.26
2024-12-27;841;42076;3;24.42
2024-12-27;841;48812;1;7.49
2024-12-27;841;21141;3;77.79
2024-12-27;841;15589;4;104.08
2024-12-27;841;48813;2;14.92
2024-12-27;841;76834;1;3.34
2024-12-27;841;1439;4;61.96
2024-12-27;841;18064;40;102.8
2024-12-27;841;9607;9;80.73
2024-12-27;841;5345;5;28.1
2024-12-27;841;36857;3;7.8
2024-12-27;841;31330;2;102.12
2024-12-27;841;58701;2;90.78
2024-12-27;841;20635;2;47
2024-12-14;1314;57912;2;26.58
2024-12-14;1314;62364;1;34.49
2024-12-14;1314;57814;2;301.66
2024-12-14;1314;57816;2;120.66
2024-12-14;1314;57817;2;182.68
2024-12-14;1314;15590;2;83.96
2024-12-14;1314;51957;1;14.95
2024-12-14;1314;15589;10;318.5
2024-12-14;1314;21141;10;317.9
2024-12-14;1314;35772;4;67.36
2024-12-14;1314;48812;5;44.9
2024-12-14;1314;48813;4;35.92
2024-12-14;1314;35416;5;76.85
2024-12-14;1314;76834;1;5.22
2024-12-14;1314;1439;6;113.94
2024-12-14;1314;18064;57;243.96
2024-12-14;1314;9607;7;100.38
2024-12-14;1314;36857;10;39.5
2024-12-14;1314;5345;6;53.94
2024-12-14;1314;58701;1;58.35
2024-12-14;1314;20635;11;326.37
2024-12-14;1314;31330;5;326.1
2024-12-14;1314;13315;4;186.2
2024-12-14;1314;44217;3;129.09
2024-02-06;841;57912;1;8.79
2024-02-06;841;57814;3;356.28
2024-02-06;841;48813;3;14.97
2024-02-06;841;42076;5;40.7
2024-02-06;841;48812;1;8.4
2024-02-06;841;55917;1;9.01
2024-02-06;841;62782;1;7.01
2024-02-06;841;51957;2;11.78
2024-02-06;841;15590;2;64.1
2024-02-06;841;35416;1;10.74
2024-02-06;841;15589;3;72.15
2024-02-06;841;21141;3;74.28
2024-02-06;841;35772;2;23.86
2024-02-06;841;1439;1;14.9
2024-02-06;841;18064;34;76.5
2024-02-06;841;9607;4;33.08
2024-02-06;841;36857;3;7.02
2024-02-06;841;5345;5;26.05
2024-02-06;841;31330;1;51.5
2024-02-06;841;58701;1;42.86
2024-02-06;841;20635;1;23.33
2024-02-12;1314;62364;1;32.58
2024-02-07;1314;62364;1;32.58
2024-02-07;841;57912;1;8.79
2024-02-07;841;57814;3;356.28
2024-02-07;841;48813;3;14.97
2024-02-07;841;42076;5;40.7
2024-02-07;841;55917;1;9.01
2024-02-07;841;62782;1;7.01
2024-02-07;841;35416;1;10.74
2024-02-07;841;51957;2;11.78
2024-02-07;841;15590;2;64.1
2024-02-07;841;48812;1;8.4
2024-02-07;841;15589;3;72.15
2024-02-07;841;21141;3;74.28
2024-02-07;841;35772;2;23.86
2024-02-07;841;1439;1;14.9
2024-02-07;841;18064;32;72
2024-02-07;841;9607;4;33.08
2024-02-07;841;36857;3;7.02
2024-02-07;841;5345;5;26.05
2024-02-07;841;31330;1;51.5
2024-02-07;841;58701;1;42.86
2024-02-07;841;20635;1;23.33
2024-03-13;841;57912;1;8.79
2024-03-13;841;57816;3;142.5
2024-03-13;841;57814;2;237.52
2024-03-13;841;48813;3;14.97
2024-03-13;841;42076;5;40.7
2024-03-13;841;51957;2;11.78
2024-03-13;841;55917;1;9.01
2024-03-13;841;62782;0;0
2024-03-13;841;35772;3;35.79
2024-03-13;841;35416;1;10.74
2024-03-13;841;48812;1;8.4
2024-03-13;841;15589;4;96.12
2024-03-13;841;21141;3;74.31
2024-03-13;841;15590;1;32.05
2024-03-11;841;57912;1;8.79
2024-03-11;841;57816;3;142.5
2024-03-11;841;57814;2;237.52
2024-03-11;841;48813;3;14.97
2024-03-11;841;42076;5;40.7
2024-03-11;841;51957;2;11.78
2024-03-11;841;55917;1;9.01
2024-03-11;841;62782;1;7.01
2024-03-11;841;35772;3;35.79
2024-03-11;841;35416;1;10.74
2024-03-11;841;48812;1;8.4
2024-03-11;841;15589;4;96.12
2024-03-11;841;21141;4;99.08
2024-03-11;841;15590;1;32.05
2024-03-11;1314;57912;2;26.16
2024-03-11;1314;57816;2;126.64
2024-03-11;1314;57814;2;316.64
2024-07-13;1314;57912;2;26.58
2024-07-13;1314;57814;2;301.66
2024-07-13;1314;57816;2;126.64
2024-07-13;1314;57817;2;182.68
2024-07-13;1314;51957;1;14.66
2024-07-13;1314;15589;7;216.93
2024-07-13;1314;21141;8;254.24
2024-07-13;1314;35416;3;45.75
2024-07-13;1314;35772;1;16.98
2024-07-13;1314;48812;2;17.96
2024-07-13;1314;48813;4;35.92
2024-07-13;1314;15590;2;82.64
2024-07-13;1314;18064;49;205.8
2024-07-13;1314;9607;13;184.34
2024-07-13;1314;1439;6;113.52
2024-07-13;1314;36857;7;27.09
2024-07-13;1314;5345;6;53.46
2024-07-13;1314;20635;11;322.63
2024-07-13;1314;13315;3;141.03
2024-07-13;1314;44217;2;86.24
2024-07-13;1314;31330;3;199.38
2024-07-13;1314;58701;1;57.75
2024-03-20;841;57912;1;8.79
2024-03-20;841;57816;3;142.5
2024-03-20;841;57814;2;237.52
2024-03-20;841;48813;3;14.97
2024-03-20;841;42076;5;40.7
2024-03-20;841;51957;2;11.78
2024-03-20;841;55917;1;9.01
2024-03-20;841;62782;1;7.55
2024-03-20;841;35772;3;35.79
2024-03-20;841;35416;1;10.74
2024-03-20;841;48812;1;8.4
2024-03-20;841;15589;3;72.09
2024-03-20;841;21141;2;49.54
2024-03-20;841;15590;3;98.07
2024-03-20;841;1439;1;14.9
2024-03-20;841;18064;22;49.72
2024-03-20;841;9607;1;8.44
2024-03-20;841;5345;4;20.88
2024-03-20;841;36857;3;7.11
2024-06-27;1314;57912;1;13.29
2024-06-27;1314;57814;1;150.83
2024-06-27;1314;57816;2;126.64
2024-06-27;1314;57817;2;182.68
2024-06-27;1314;51957;1;14.66
2024-06-27;1314;15589;7;216.93
2024-06-27;1314;21141;5;158.9
2024-06-27;1314;35416;2;30.26
2024-06-27;1314;35772;3;50.94
2024-06-27;1314;48813;4;35.92
2024-06-27;1314;15590;2;82.64
2024-06-27;1314;48812;3;26.94
2024-06-27;1314;18064;1;4.19
2024-06-27;1314;9607;11;155.65
2024-06-27;1314;1439;1;18.63
2024-06-27;1314;36857;7;27.09
2024-06-27;1314;5345;5;43.85
2024-06-27;1314;58701;1;56.56
2024-06-27;1314;20635;7;205.03
2024-06-27;1314;13315;4;188.04
2024-06-27;1314;31330;3;199.38
2024-06-27;1314;44217;2;86.4
2024-09-16;1314;62364;1;34.49
2024-09-16;1314;57912;2;26.58
2024-09-16;1314;57814;2;301.66
2024-09-16;1314;57816;2;126.64
2024-09-16;1314;57817;2;182.68
2024-09-16;1314;51957;1;14.66
2024-09-16;1314;21141;6;190.74
2024-09-16;1314;15589;6;189.54
2024-09-16;1314;35416;5;76.7
2024-09-16;1314;35772;3;50.94
2024-09-16;1314;48813;4;35.92
2024-09-16;1314;48812;1;8.98
2024-09-16;1314;15590;2;83.12
2024-09-16;1314;76834;1;5.22
2024-09-16;1314;1439;5;94.85
2024-09-16;1314;18064;38;159.98
2024-09-16;1314;9607;12;172.32
2024-09-16;1314;36857;8;31.44
2024-09-16;1314;5345;9;80.82
2024-09-16;1314;20635;8;246.48
2024-09-16;1314;44217;3;129
2024-09-16;1314;31330;1;67.71
2024-09-16;1314;13315;2;93.38
