location,product,product_name,z_value,review_days,objective,service_level,actual_service_level,service_level_delta_vs_actual,avg_inventory_value,actual_avg_inventory_value,inventory_value_delta_vs_actual,total_ordering_cost,total_lost_sales_units,total_orders,total_forecast_units,total_actual_units,horizon_days,series_days
1314,9607,NARIDRIN 12H ADULTO 30ML,2.05,10,223.656,1.0,1.0,0.0,222.2561,376.5777,-154.3216,128.79,0.0,9,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.33,7,236.7584,1.0,1.0,0.0,235.203,376.5777,-141.3747,143.1,0.0,10,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.58,7,236.7584,1.0,1.0,0.0,235.203,376.5777,-141.3747,143.1,0.0,10,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,1.28,14,237.3694,1.0,1.0,0.0,236.4361,376.5777,-140.1416,85.86,0.0,6,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,1.65,14,237.3694,1.0,1.0,0.0,236.4361,376.5777,-140.1416,85.86,0.0,6,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.33,10,252.016,1.0,1.0,0.0,250.6161,376.5777,-125.9616,128.79,0.0,9,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.58,10,252.016,1.0,1.0,0.0,250.6161,376.5777,-125.9616,128.79,0.0,9,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.05,14,253.7072,1.0,1.0,0.0,252.7739,376.5777,-123.8038,85.86,0.0,6,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.33,14,277.4433,1.0,1.0,0.0,276.51,376.5777,-100.0677,85.86,0.0,6,53.7451,55.0,92,92
1314,9607,NARIDRIN 12H ADULTO 30ML,2.58,14,277.4433,1.0,1.0,0.0,276.51,376.5777,-100.0677,85.86,0.0,6,53.7451,55.0,92,92
841,13315,BROMELIN SUSP 100ML,0.84,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,0.84,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,0.84,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,0.84,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.04,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.04,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.04,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.04,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.28,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.28,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.28,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.28,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.65,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.65,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.65,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,1.65,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.05,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.05,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.05,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.05,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.33,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.33,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.33,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.33,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.58,5,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.58,7,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.58,10,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,13315,BROMELIN SUSP 100ML,2.58,14,111.78,1.0,1.0,0.0,111.78,,,0.0,0.0,0,0.0,0.0,92,92
841,1439,SORINE GTS ADULTO 30ML,0.84,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,0.84,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,0.84,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,0.84,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.04,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.04,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.04,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.04,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.28,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.28,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.28,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.28,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.65,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.65,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.65,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,1.65,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.05,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.05,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.05,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.05,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.33,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.33,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.33,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.33,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.58,5,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.58,7,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.58,10,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,1439,SORINE GTS ADULTO 30ML,2.58,14,40.2045,1.0,0.945652,0.054348,39.8678,30.6005,9.2673,30.98,0.0,2,0.1995,2.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,0.84,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,0.84,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,0.84,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,0.84,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.04,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.04,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.04,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.04,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.28,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.28,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.28,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.28,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.65,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.65,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.65,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,1.65,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.05,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.05,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.05,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.05,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.33,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.33,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.33,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.33,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.58,5,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.58,7,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.58,10,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15496,TAMIFLU 75MG CAPS C/10,2.58,14,554.6,1.0,1.0,0.0,554.6,,,0.0,0.0,0,0.0,0.0,92,92
841,15589,ANTUX XAROPE 120ML,0.84,5,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,0.84,7,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.04,5,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.04,7,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.28,5,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.28,7,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.65,5,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.65,7,107.0994,1.0,1.0,0.0,106.5324,136.741,-30.2086,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,0.84,10,159.6933,1.0,1.0,0.0,159.4098,136.741,22.6688,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.04,10,159.6933,1.0,1.0,0.0,159.4098,136.741,22.6688,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.28,10,159.6933,1.0,1.0,0.0,159.4098,136.741,22.6688,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.65,10,159.6933,1.0,1.0,0.0,159.4098,136.741,22.6688,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.05,10,165.5253,1.0,1.0,0.0,165.2418,136.741,28.5008,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.33,10,165.5253,1.0,1.0,0.0,165.2418,136.741,28.5008,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.58,10,165.5253,1.0,1.0,0.0,165.2418,136.741,28.5008,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.05,5,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.05,7,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.33,5,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.33,7,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.58,5,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.58,7,166.1977,1.0,1.0,0.0,165.6307,136.741,28.8896,52.16,0.0,2,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,0.84,14,173.6902,1.0,1.0,0.0,173.4067,136.741,36.6657,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.04,14,173.6902,1.0,1.0,0.0,173.4067,136.741,36.6657,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.28,14,173.6902,1.0,1.0,0.0,173.4067,136.741,36.6657,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,1.65,14,173.6902,1.0,1.0,0.0,173.4067,136.741,36.6657,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.05,14,178.3559,1.0,1.0,0.0,178.0724,136.741,41.3314,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.33,14,178.3559,1.0,1.0,0.0,178.0724,136.741,41.3314,26.08,0.0,1,23.3934,4.0,92,92
841,15589,ANTUX XAROPE 120ML,2.58,14,178.3559,1.0,1.0,0.0,178.0724,136.741,41.3314,26.08,0.0,1,23.3934,4.0,92,92
841,15590,ANTUX GTS 20ML,0.84,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,0.84,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,0.84,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,0.84,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.04,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.04,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.04,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.04,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.28,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.28,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.28,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.28,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.65,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.65,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.65,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,1.65,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.05,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.05,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.05,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.05,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.33,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.33,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.33,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.33,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.58,5,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.58,7,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.58,10,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,15590,ANTUX GTS 20ML,2.58,14,138.9,1.0,1.0,0.0,138.9,106.6658,32.2342,0.0,0.0,0,0.0,0.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0.84,5,143.8511,1.0,1.0,0.0,143.5438,253.5975,-110.0537,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.04,5,152.5416,1.0,1.0,0.0,152.2343,253.5975,-101.3631,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.28,5,161.7316,1.0,1.0,0.0,161.4243,253.5975,-92.1731,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0.84,7,170.1386,1.0,1.0,0.0,169.9151,253.5975,-83.6824,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.04,7,179.3286,1.0,1.0,0.0,179.1051,253.5975,-74.4924,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.65,5,180.1116,1.0,1.0,0.0,179.8043,253.5975,-73.7931,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.28,7,188.5186,1.0,1.0,0.0,188.2951,253.5975,-65.3024,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.05,5,189.3016,1.0,1.0,0.0,188.9943,253.5975,-64.6031,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.65,7,206.8986,1.0,1.0,0.0,206.6751,253.5975,-46.9224,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.33,5,207.6816,1.0,1.0,0.0,207.3743,253.5975,-46.2231,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0.84,10,210.5108,0.98913,1.0,-0.01087,210.3711,253.5975,-43.2264,12.85,2.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.05,7,216.0886,1.0,1.0,0.0,215.8651,253.5975,-37.7324,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.58,5,216.8716,1.0,1.0,0.0,216.5643,253.5975,-37.0331,28.27,0.0,11,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.04,10,217.703,0.98913,1.0,-0.01087,217.5633,253.5975,-36.0342,12.85,1.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.28,10,225.7942,1.0,1.0,0.0,225.6545,253.5975,-27.943,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.33,7,234.4686,1.0,1.0,0.0,234.2451,253.5975,-19.3524,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.65,10,243.2751,1.0,1.0,0.0,243.1354,253.5975,-10.462,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.58,7,243.6586,1.0,1.0,0.0,243.4351,253.5975,-10.1624,20.56,0.0,8,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0.84,14,246.6714,1.0,1.0,0.0,246.5317,253.5975,-7.0657,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.05,10,252.4651,1.0,1.0,0.0,252.3254,253.5975,-1.272,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.04,14,255.4619,1.0,1.0,0.0,255.3222,253.5975,1.7247,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.28,14,264.6519,1.0,1.0,0.0,264.5122,253.5975,10.9147,12.85,0.0,5,289.0403,187.0,92,92
841,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.33,10,270.8451,1.0,1.0,0.0,270.7054,253.5975,17.108,12.85,0.0,5,289.0403,187.0,92,92
